cuadro,vital_event,dim1_name,dim1_value,dim2_name,dim2_value,value,anomaly,sex
1.11,birth,geography,Santo Domingo,month,TOTAL,28427,,
1.11,birth,geography,Santo Domingo,month,Enero,2659,,
1.11,birth,geography,Santo Domingo,month,Febrero,2096,,
1.11,birth,geography,Santo Domingo,month,Marzo,2192,,
1.11,birth,geography,Santo Domingo,month,Abril,2283,,
1.11,birth,geography,Santo Domingo,month,Mayo,2108,,
1.11,birth,geography,Santo Domingo,month,Junio,2078,,
1.11,birth,geography,Santo Domingo,month,Julio,2288,,
1.11,birth,geography,Santo Domingo,month,Agosto,2573,,
1.11,birth,geography,Santo Domingo,month,Septiembre,2969,,
1.11,birth,geography,Santo Domingo,month,Octubre,2777,,
1.11,birth,geography,Santo Domingo,month,Noviembre,2491,,
1.11,birth,geography,Santo Domingo,month,Diciembre,1913,,
1.11,birth,geography,Distrito Nacional,month,TOTAL,18888,,
1.11,birth,geography,Distrito Nacional,month,Enero,1817,,
1.11,birth,geography,Distrito Nacional,month,Febrero,1443,,
1.11,birth,geography,Distrito Nacional,month,Marzo,1442,,
1.11,birth,geography,Distrito Nacional,month,Abril,1456,,
1.11,birth,geography,Distrito Nacional,month,Mayo,1383,,
1.11,birth,geography,Distrito Nacional,month,Junio,1356,,
1.11,birth,geography,Distrito Nacional,month,Julio,1561,,
1.11,birth,geography,Distrito Nacional,month,Agosto,1678,,
1.11,birth,geography,Distrito Nacional,month,Septiembre,1913,,
1.11,birth,geography,Distrito Nacional,month,Octubre,1861,,
1.11,birth,geography,Distrito Nacional,month,Noviembre,1562,,
1.11,birth,geography,Distrito Nacional,month,Diciembre,1416,,
1.11,birth,geography,Región Ozama,month,TOTAL,47315,,
1.11,birth,geography,Región Ozama,month,Enero,4476,,
1.11,birth,geography,Región Ozama,month,Febrero,3539,,
1.11,birth,geography,Región Ozama,month,Marzo,3634,,
1.11,birth,geography,Región Ozama,month,Abril,3739,,
1.11,birth,geography,Región Ozama,month,Mayo,3491,,
1.11,birth,geography,Región Ozama,month,Junio,3434,,
1.11,birth,geography,Región Ozama,month,Julio,3849,,
1.11,birth,geography,Región Ozama,month,Agosto,4251,,
1.11,birth,geography,Región Ozama,month,Septiembre,4882,,
1.11,birth,geography,Región Ozama,month,Octubre,4638,,
1.11,birth,geography,Región Ozama,month,Noviembre,4053,,
1.11,birth,geography,Región Ozama,month,Diciembre,3329,,
1.11,birth,geography,Total,month,TOTAL,123759,,
1.11,birth,geography,Total,month,Enero,11908,,
1.11,birth,geography,Total,month,Febrero,9641,,
1.11,birth,geography,Total,month,Marzo,9782,,
1.11,birth,geography,Total,month,Abril,9790,,
1.11,birth,geography,Total,month,Mayo,9247,,
1.11,birth,geography,Total,month,Junio,8752,,
1.11,birth,geography,Total,month,Julio,10145,,
1.11,birth,geography,Total,month,Agosto,11048,,
1.11,birth,geography,Total,month,Septiembre,12447,,
1.11,birth,geography,Total,month,Octubre,11962,,
1.11,birth,geography,Total,month,Noviembre,10529,,
1.11,birth,geography,Total,month,Diciembre,8508,,
1.11,birth,geography,Hato Mayor,month,TOTAL,1021,,
1.11,birth,geography,Hato Mayor,month,Enero,104,,
1.11,birth,geography,Hato Mayor,month,Febrero,67,,
1.11,birth,geography,Hato Mayor,month,Marzo,82,,
1.11,birth,geography,Hato Mayor,month,Abril,72,,
1.11,birth,geography,Hato Mayor,month,Mayo,106,,
1.11,birth,geography,Hato Mayor,month,Junio,85,,
1.11,birth,geography,Hato Mayor,month,Julio,71,,
1.11,birth,geography,Hato Mayor,month,Agosto,88,,
1.11,birth,geography,Hato Mayor,month,Septiembre,101,,
1.11,birth,geography,Hato Mayor,month,Octubre,100,,
1.11,birth,geography,Hato Mayor,month,Noviembre,80,,
1.11,birth,geography,Hato Mayor,month,Diciembre,65,,
1.11,birth,geography,Monte Plata,month,TOTAL,1418,,
1.11,birth,geography,Monte Plata,month,Enero,144,,
1.11,birth,geography,Monte Plata,month,Febrero,118,,
1.11,birth,geography,Monte Plata,month,Marzo,123,,
1.11,birth,geography,Monte Plata,month,Abril,119,,
1.11,birth,geography,Monte Plata,month,Mayo,85,,
1.11,birth,geography,Monte Plata,month,Junio,86,,
1.11,birth,geography,Monte Plata,month,Julio,97,,
1.11,birth,geography,Monte Plata,month,Agosto,135,,
1.11,birth,geography,Monte Plata,month,Septiembre,144,,
1.11,birth,geography,Monte Plata,month,Octubre,143,,
1.11,birth,geography,Monte Plata,month,Noviembre,123,,
1.11,birth,geography,Monte Plata,month,Diciembre,101,,
1.11,birth,geography,San Pedro de Macorís,month,TOTAL,3819,,
1.11,birth,geography,San Pedro de Macorís,month,Enero,396,,
1.11,birth,geography,San Pedro de Macorís,month,Febrero,300,,
1.11,birth,geography,San Pedro de Macorís,month,Marzo,288,,
1.11,birth,geography,San Pedro de Macorís,month,Abril,284,,
1.11,birth,geography,San Pedro de Macorís,month,Mayo,257,,
1.11,birth,geography,San Pedro de Macorís,month,Junio,260,,
1.11,birth,geography,San Pedro de Macorís,month,Julio,314,,
1.11,birth,geography,San Pedro de Macorís,month,Agosto,311,,
1.11,birth,geography,San Pedro de Macorís,month,Septiembre,407,,
1.11,birth,geography,San Pedro de Macorís,month,Octubre,391,,
1.11,birth,geography,San Pedro de Macorís,month,Noviembre,361,,
1.11,birth,geography,San Pedro de Macorís,month,Diciembre,250,,
1.11,birth,geography,Región Higuamo,month,TOTAL,6258,,
1.11,birth,geography,Región Higuamo,month,Enero,644,,
1.11,birth,geography,Región Higuamo,month,Febrero,485,,
1.11,birth,geography,Región Higuamo,month,Marzo,493,,
1.11,birth,geography,Región Higuamo,month,Abril,475,,
1.11,birth,geography,Región Higuamo,month,Mayo,448,,
1.11,birth,geography,Región Higuamo,month,Junio,431,,
1.11,birth,geography,Región Higuamo,month,Julio,482,,
1.11,birth,geography,Región Higuamo,month,Agosto,534,,
1.11,birth,geography,Región Higuamo,month,Septiembre,652,,
1.11,birth,geography,Región Higuamo,month,Octubre,634,,
1.11,birth,geography,Región Higuamo,month,Noviembre,564,,
1.11,birth,geography,Región Higuamo,month,Diciembre,416,,
1.11,birth,geography,La Romana,month,TOTAL,3464,,
1.11,birth,geography,La Romana,month,Enero,367,,
1.11,birth,geography,La Romana,month,Febrero,284,,
1.11,birth,geography,La Romana,month,Marzo,258,,
1.11,birth,geography,La Romana,month,Abril,236,,
1.11,birth,geography,La Romana,month,Mayo,285,,
1.11,birth,geography,La Romana,month,Junio,238,,
1.11,birth,geography,La Romana,month,Julio,284,,
1.11,birth,geography,La Romana,month,Agosto,328,,
1.11,birth,geography,La Romana,month,Septiembre,347,,
1.11,birth,geography,La Romana,month,Octubre,334,,
1.11,birth,geography,La Romana,month,Noviembre,292,,
1.11,birth,geography,La Romana,month,Diciembre,211,,
1.11,birth,geography,La Altagracia,month,TOTAL,5405,,
1.11,birth,geography,La Altagracia,month,Enero,567,,
1.11,birth,geography,La Altagracia,month,Febrero,425,,
1.11,birth,geography,La Altagracia,month,Marzo,383,,
1.11,birth,geography,La Altagracia,month,Abril,430,,
1.11,birth,geography,La Altagracia,month,Mayo,447,,
1.11,birth,geography,La Altagracia,month,Junio,341,,
1.11,birth,geography,La Altagracia,month,Julio,444,,
1.11,birth,geography,La Altagracia,month,Agosto,523,,
1.11,birth,geography,La Altagracia,month,Septiembre,540,,
1.11,birth,geography,La Altagracia,month,Octubre,526,,
1.11,birth,geography,La Altagracia,month,Noviembre,458,,
1.11,birth,geography,La Altagracia,month,Diciembre,321,,
1.11,birth,geography,El Seibo,month,TOTAL,797,,
1.11,birth,geography,El Seibo,month,Enero,108,,
1.11,birth,geography,El Seibo,month,Febrero,87,,
1.11,birth,geography,El Seibo,month,Marzo,80,,
1.11,birth,geography,El Seibo,month,Abril,47,,
1.11,birth,geography,El Seibo,month,Mayo,64,,
1.11,birth,geography,El Seibo,month,Junio,44,,
1.11,birth,geography,El Seibo,month,Julio,49,,
1.11,birth,geography,El Seibo,month,Agosto,65,,
1.11,birth,geography,El Seibo,month,Septiembre,66,,
1.11,birth,geography,El Seibo,month,Octubre,66,,
1.11,birth,geography,El Seibo,month,Noviembre,67,,
1.11,birth,geography,El Seibo,month,Diciembre,54,,
1.11,birth,geography,Región Yuma,month,TOTAL,9666,,
1.11,birth,geography,Región Yuma,month,Enero,1042,,
1.11,birth,geography,Región Yuma,month,Febrero,796,,
1.11,birth,geography,Región Yuma,month,Marzo,721,,
1.11,birth,geography,Región Yuma,month,Abril,713,,
1.11,birth,geography,Región Yuma,month,Mayo,796,,
1.11,birth,geography,Región Yuma,month,Junio,623,,
1.11,birth,geography,Región Yuma,month,Julio,777,,
1.11,birth,geography,Región Yuma,month,Agosto,916,,
1.11,birth,geography,Región Yuma,month,Septiembre,953,,
1.11,birth,geography,Región Yuma,month,Octubre,926,,
1.11,birth,geography,Región Yuma,month,Noviembre,817,,
1.11,birth,geography,Región Yuma,month,Diciembre,586,,
1.11,birth,geography,San Juan,month,TOTAL,3231,,
1.11,birth,geography,San Juan,month,Enero,291,,
1.11,birth,geography,San Juan,month,Febrero,249,,
1.11,birth,geography,San Juan,month,Marzo,292,,
1.11,birth,geography,San Juan,month,Abril,264,,
1.11,birth,geography,San Juan,month,Mayo,250,,
1.11,birth,geography,San Juan,month,Junio,213,,
1.11,birth,geography,San Juan,month,Julio,267,,
1.11,birth,geography,San Juan,month,Agosto,283,,
1.11,birth,geography,San Juan,month,Septiembre,300,,
1.11,birth,geography,San Juan,month,Octubre,300,,
1.11,birth,geography,San Juan,month,Noviembre,287,,
1.11,birth,geography,San Juan,month,Diciembre,235,,
1.11,birth,geography,Elías Piña,month,TOTAL,470,,
1.11,birth,geography,Elías Piña,month,Enero,36,,
1.11,birth,geography,Elías Piña,month,Febrero,44,,
1.11,birth,geography,Elías Piña,month,Marzo,50,,
1.11,birth,geography,Elías Piña,month,Abril,56,,
1.11,birth,geography,Elías Piña,month,Mayo,32,,
1.11,birth,geography,Elías Piña,month,Junio,40,,
1.11,birth,geography,Elías Piña,month,Julio,29,,
1.11,birth,geography,Elías Piña,month,Agosto,33,,
1.11,birth,geography,Elías Piña,month,Septiembre,38,,
1.11,birth,geography,Elías Piña,month,Octubre,36,,
1.11,birth,geography,Elías Piña,month,Noviembre,39,,
1.11,birth,geography,Elías Piña,month,Diciembre,37,,
1.11,birth,geography,Azua,month,TOTAL,2429,,
1.11,birth,geography,Azua,month,Enero,234,,
1.11,birth,geography,Azua,month,Febrero,217,,
1.11,birth,geography,Azua,month,Marzo,188,,
1.11,birth,geography,Azua,month,Abril,195,,
1.11,birth,geography,Azua,month,Mayo,175,,
1.11,birth,geography,Azua,month,Junio,166,,
1.11,birth,geography,Azua,month,Julio,212,,
1.11,birth,geography,Azua,month,Agosto,228,,
1.11,birth,geography,Azua,month,Septiembre,208,,
1.11,birth,geography,Azua,month,Octubre,239,,
1.11,birth,geography,Azua,month,Noviembre,213,,
1.11,birth,geography,Azua,month,Diciembre,154,,
1.11,birth,geography,Región El Valle,month,TOTAL,6130,,
1.11,birth,geography,Región El Valle,month,Enero,561,,
1.11,birth,geography,Región El Valle,month,Febrero,510,,
1.11,birth,geography,Región El Valle,month,Marzo,530,,
1.11,birth,geography,Región El Valle,month,Abril,515,,
1.11,birth,geography,Región El Valle,month,Mayo,457,,
1.11,birth,geography,Región El Valle,month,Junio,419,,
1.11,birth,geography,Región El Valle,month,Julio,508,,
1.11,birth,geography,Región El Valle,month,Agosto,544,,
1.11,birth,geography,Región El Valle,month,Septiembre,546,,
1.11,birth,geography,Región El Valle,month,Octubre,575,,
1.11,birth,geography,Región El Valle,month,Noviembre,539,,
1.11,birth,geography,Región El Valle,month,Diciembre,426,,
1.11,birth,geography,Pedernales,month,TOTAL,591,,
1.11,birth,geography,Pedernales,month,Enero,66,,
1.11,birth,geography,Pedernales,month,Febrero,48,,
1.11,birth,geography,Pedernales,month,Marzo,56,,
1.11,birth,geography,Pedernales,month,Abril,59,,
1.11,birth,geography,Pedernales,month,Mayo,35,,
1.11,birth,geography,Pedernales,month,Junio,53,,
1.11,birth,geography,Pedernales,month,Julio,42,,
1.11,birth,geography,Pedernales,month,Agosto,43,,
1.11,birth,geography,Pedernales,month,Septiembre,56,,
1.11,birth,geography,Pedernales,month,Octubre,41,,
1.11,birth,geography,Pedernales,month,Noviembre,47,,
1.11,birth,geography,Pedernales,month,Diciembre,45,,
1.11,birth,geography,Independencia,month,TOTAL,323,,
1.11,birth,geography,Independencia,month,Enero,30,,
1.11,birth,geography,Independencia,month,Febrero,25,,
1.11,birth,geography,Independencia,month,Marzo,32,,
1.11,birth,geography,Independencia,month,Abril,27,,
1.11,birth,geography,Independencia,month,Mayo,22,,
1.11,birth,geography,Independencia,month,Junio,21,,
1.11,birth,geography,Independencia,month,Julio,31,,
1.11,birth,geography,Independencia,month,Agosto,30,,
1.11,birth,geography,Independencia,month,Septiembre,31,,
1.11,birth,geography,Independencia,month,Octubre,27,,
1.11,birth,geography,Independencia,month,Noviembre,31,,
1.11,birth,geography,Independencia,month,Diciembre,16,,
1.11,birth,geography,Barahona,month,TOTAL,3080,,
1.11,birth,geography,Barahona,month,Enero,337,,
1.11,birth,geography,Barahona,month,Febrero,259,,
1.11,birth,geography,Barahona,month,Marzo,241,,
1.11,birth,geography,Barahona,month,Abril,234,,
1.11,birth,geography,Barahona,month,Mayo,254,,
1.11,birth,geography,Barahona,month,Junio,229,,
1.11,birth,geography,Barahona,month,Julio,251,,
1.11,birth,geography,Barahona,month,Agosto,222,,
1.11,birth,geography,Barahona,month,Septiembre,289,,
1.11,birth,geography,Barahona,month,Octubre,266,,
1.11,birth,geography,Barahona,month,Noviembre,270,,
1.11,birth,geography,Barahona,month,Diciembre,228,,
1.11,birth,geography,Baoruco,month,TOTAL,1300,,
1.11,birth,geography,Baoruco,month,Enero,119,,
1.11,birth,geography,Baoruco,month,Febrero,103,,
1.11,birth,geography,Baoruco,month,Marzo,107,,
1.11,birth,geography,Baoruco,month,Abril,99,,
1.11,birth,geography,Baoruco,month,Mayo,81,,
1.11,birth,geography,Baoruco,month,Junio,91,,
1.11,birth,geography,Baoruco,month,Julio,106,,
1.11,birth,geography,Baoruco,month,Agosto,102,,
1.11,birth,geography,Baoruco,month,Septiembre,138,,
1.11,birth,geography,Baoruco,month,Octubre,124,,
1.11,birth,geography,Baoruco,month,Noviembre,108,,
1.11,birth,geography,Baoruco,month,Diciembre,122,,
1.11,birth,geography,Región Enriquillo,month,TOTAL,5294,,
1.11,birth,geography,Región Enriquillo,month,Enero,552,,
1.11,birth,geography,Región Enriquillo,month,Febrero,435,,
1.11,birth,geography,Región Enriquillo,month,Marzo,436,,
1.11,birth,geography,Región Enriquillo,month,Abril,419,,
1.11,birth,geography,Región Enriquillo,month,Mayo,392,,
1.11,birth,geography,Región Enriquillo,month,Junio,394,,
1.11,birth,geography,Región Enriquillo,month,Julio,430,,
1.11,birth,geography,Región Enriquillo,month,Agosto,397,,
1.11,birth,geography,Región Enriquillo,month,Septiembre,514,,
1.11,birth,geography,Región Enriquillo,month,Octubre,458,,
1.11,birth,geography,Región Enriquillo,month,Noviembre,456,,
1.11,birth,geography,Región Enriquillo,month,Diciembre,411,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2015,7,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2016,11,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2017,10,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2018,6,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2019,8,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2020,2,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2021,8,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2022,5,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2023,6,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2024,5,,
1.12,birth,year_of_occurrence,No declarado,year_of_registration,2025,35,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2020,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2021,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2022,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2023,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2024,0,,
1.12,birth,year_of_occurrence,2025,year_of_registration,2025,123759,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2020,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2021,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2022,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2023,0,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2024,137803,,
1.12,birth,year_of_occurrence,2024,year_of_registration,2025,7052,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2020,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2021,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2022,0,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2023,155807,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2024,7707,,
1.12,birth,year_of_occurrence,2023,year_of_registration,2025,1589,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2020,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2021,0,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2022,160809,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2023,8974,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2024,2002,,
1.12,birth,year_of_occurrence,2022,year_of_registration,2025,1728,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2020,0,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2021,157098,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2022,10919,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2023,2491,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2024,1930,,
1.12,birth,year_of_occurrence,2021,year_of_registration,2025,1706,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2019,0,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2020,141588,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2021,14165,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2022,3765,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2023,2745,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2024,2346,,
1.12,birth,year_of_occurrence,2020,year_of_registration,2025,2047,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2018,0,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2019,167701,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2020,7785,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2021,2229,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2022,1867,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2023,1573,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2024,1417,,
1.12,birth,year_of_occurrence,2019,year_of_registration,2025,909,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2017,0,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2018,159682,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2019,11713,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2020,1477,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2021,1838,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2022,1677,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2023,1617,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2024,1046,,
1.12,birth,year_of_occurrence,2018,year_of_registration,2025,844,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2016,0,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2017,148187,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2018,14143,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2019,3409,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2020,1211,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2021,1694,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2022,1905,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2023,1183,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2024,889,,
1.12,birth,year_of_occurrence,2017,year_of_registration,2025,862,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2015,0,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2016,140593,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2017,11835,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2018,3532,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2019,2369,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2020,910,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2021,1527,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2022,1106,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2023,813,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2024,718,,
1.12,birth,year_of_occurrence,2016,year_of_registration,2025,752,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2015,144236,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2016,13690,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2017,4179,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2018,3233,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2019,2337,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2020,1063,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2021,1298,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2022,1022,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2023,857,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2024,770,,
1.12,birth,year_of_occurrence,2015,year_of_registration,2025,792,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2015,17383,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2016,5916,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2017,4381,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2018,3360,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2019,2944,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2020,735,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2021,1189,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2022,1052,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2023,876,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2024,869,,
1.12,birth,year_of_occurrence,2014,year_of_registration,2025,882,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2015,6545,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2016,4880,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2017,3763,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2018,3339,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2019,1916,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2020,608,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2021,957,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2022,903,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2023,834,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2024,822,,
1.12,birth,year_of_occurrence,2013,year_of_registration,2025,873,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2015,5416,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2016,4228,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2017,3679,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2018,2361,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2019,1556,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2020,516,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2021,892,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2022,853,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2023,767,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2024,856,,
1.12,birth,year_of_occurrence,2012,year_of_registration,2025,819,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2015,4882,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2016,4321,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2017,2650,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2018,1955,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2019,1493,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2020,526,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2021,901,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2022,840,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2023,851,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2024,812,,
1.12,birth,year_of_occurrence,2011,year_of_registration,2025,806,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2015,4436,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2016,2955,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2017,2084,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2018,1682,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2019,1266,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2020,504,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2021,873,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2022,842,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2023,678,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2024,712,,
1.12,birth,year_of_occurrence,2010,year_of_registration,2025,675,,
1.12,birth,year_of_occurrence,2009,year_of_registration,2015,3198,,
